Date,Open,High,Low,Close,Adj Close,Volume
2019-04-23,182.740005,184.220001,181.479996,183.779999,183.779999,19954800
2019-04-24,184.490005,185.139999,181.649994,182.580002,182.580002,37289900
2019-04-25,196.979996,198.479996,192.119995,193.259995,193.259995,54148800
2019-04-26,192.500000,192.899994,189.089996,191.490005,191.490005,22075000
2019-04-29,190.949997,195.410004,190.649994,194.779999,194.779999,19641300
2019-04-30,194.190002,197.389999,192.279999,193.399994,193.399994,23494700
2019-05-01,194.779999,196.179993,193.009995,193.029999,193.029999,15996600
2019-05-02,193.000000,194.000000,189.750000,192.529999,192.529999,13209500
2019-05-03,194.380005,196.160004,193.710007,195.470001,195.470001,14575400
2019-05-06,191.240005,194.279999,190.550003,193.880005,193.880005,13994900
2019-05-07,192.539993,192.899994,187.850006,189.770004,189.770004,16253000
2019-05-08,189.389999,190.720001,188.550003,189.539993,189.539993,12505700
2019-05-09,187.199997,189.770004,186.259995,188.649994,188.649994,12967000
2019-05-10,188.250000,190.000000,184.589996,188.339996,188.339996,12578500
2019-05-13,183.500000,185.429993,180.839996,181.539993,181.539993,16833300
2019-05-14,182.520004,183.490005,178.100006,180.729996,180.729996,17628100
2019-05-15,180.419998,187.279999,180.020004,186.270004,186.270004,16746900
2019-05-16,185.050003,188.580002,185.050003,186.990005,186.990005,12953100
2019-05-17,184.839996,187.580002,184.279999,185.300003,185.300003,10485400
2019-05-20,181.880005,184.229996,181.369995,182.720001,182.720001,10352000
2019-05-21,184.570007,185.699997,183.889999,184.820007,184.820007,7502800
2019-05-22,184.729996,186.740005,183.610001,185.320007,185.320007,9213800
2019-05-23,182.419998,183.899994,179.669998,180.869995,180.869995,12768800
2019-05-24,182.330002,183.630005,180.830002,181.059998,181.059998,8807700
2019-05-28,181.539993,184.710007,181.449997,184.309998,184.309998,14843300
2019-05-29,183.500000,184.559998,181.350006,182.190002,182.190002,12797700
2019-05-30,183.080002,183.479996,180.889999,183.009995,183.009995,8581500
2019-05-31,180.279999,180.539993,177.160004,177.470001,177.470001,15226500
2019-06-03,175.000000,175.050003,161.009995,164.149994,164.149994,56059600
2019-06-04,163.710007,168.279999,160.839996,167.500000,167.500000,46044300
2019-06-05,167.479996,168.720001,164.630005,168.169998,168.169998,19758300
2019-06-06,168.300003,169.699997,167.229996,168.330002,168.330002,12446400
2019-06-07,170.169998,173.869995,168.839996,173.350006,173.350006,16917300
2019-06-10,174.750000,177.860001,173.800003,174.820007,174.820007,14767900
2019-06-11,178.479996,179.979996,176.789993,178.100006,178.100006,15266600
2019-06-12,178.380005,179.270004,172.880005,175.039993,175.039993,17681500
2019-06-13,175.529999,178.029999,174.610001,177.470001,177.470001,12253600
2019-06-14,180.509995,181.839996,180.000000,181.330002,181.330002,16773700
2019-06-17,185.009995,189.500000,184.410004,189.009995,189.009995,29459900
2019-06-18,194.000000,194.529999,187.279999,188.470001,188.470001,37571400
2019-06-19,187.000000,188.100006,184.550003,187.479996,187.479996,21417100
2019-06-20,190.949997,191.160004,187.639999,189.529999,189.529999,14635700
2019-06-21,188.750000,192.000000,188.750000,191.139999,191.139999,22751200
2019-06-24,192.419998,193.979996,191.570007,192.600006,192.600006,15509000
2019-06-25,192.880005,193.139999,188.130005,188.839996,188.839996,16750300
2019-06-26,189.539993,190.759995,187.309998,187.660004,187.660004,12808600
2019-06-27,189.880005,198.880005,188.270004,189.500000,189.500000,11159000
2019-06-28,190.550003,193.199997,189.940002,193.000000,193.000000,16378900
2019-07-01,195.210007,195.279999,191.929993,193.000000,193.000000,14204700
2019-07-02,193.000000,195.000000,192.710007,195.000000,195.000000,9050000
2019-07-03,194.160004,197.399994,194.160004,197.199997,197.199997,10246100
2019-07-05,196.179993,197.070007,194.169998,196.399994,196.399994,11164100
2019-07-08,195.190002,196.679993,193.639999,195.759995,195.759995,9723900
2019-07-09,194.970001,199.460007,194.889999,199.210007,199.210007,14698600
2019-07-10,200.000000,202.960007,199.669998,202.729996,202.729996,20571700
2019-07-11,203.259995,203.800003,200.210007,201.229996,201.229996,13678500
2019-07-12,199.679993,205.300003,199.160004,204.869995,204.869995,15366300
2019-07-15,204.250000,205.330002,201.820007,203.910004,203.910004,16030300
2019-07-16,203.889999,205.470001,203.100006,203.839996,203.839996,12132700
2019-07-17,204.179993,204.360001,201.589996,201.800003,201.800003,12083700
2019-07-18,200.149994,202.470001,199.380005,200.779999,200.779999,11956600
2019-07-19,202.179993,202.330002,198.070007,198.360001,198.360001,12098300
2019-07-22,199.910004,202.570007,198.809998,202.320007,202.320007,13589000
2019-07-23,202.839996,204.240005,200.960007,202.360001,202.360001,14583700
2019-07-24,197.630005,204.809998,197.220001,204.660004,204.660004,32532500
2019-07-25,206.699997,208.660004,198.259995,200.710007,200.710007,39889900
2019-07-26,200.190002,202.880005,196.250000,199.750000,199.750000,24434000
2019-07-29,199.000000,199.630005,195.300003,195.940002,195.940002,16530800
2019-07-30,195.389999,198.710007,193.500000,197.039993,197.039993,11903600
2019-07-31,196.949997,198.759995,192.679993,194.229996,194.229996,14593500
2019-08-01,194.169998,198.470001,190.880005,192.729996,192.729996,17777000
2019-08-02,191.100006,192.619995,188.070007,189.020004,189.020004,15297000
2019-08-05,184.690002,185.669998,179.339996,181.729996,181.729996,23086700
2019-08-06,183.690002,185.789993,183.089996,184.509995,184.509995,18035700
2019-08-07,183.600006,186.369995,181.220001,185.149994,185.149994,15833200
2019-08-08,186.619995,190.339996,184.050003,190.160004,190.160004,14828900
2019-08-09,190.000000,190.979996,187.119995,187.850006,187.850006,11058800
2019-08-12,186.850006,187.589996,184.460007,185.369995,185.369995,10936300
2019-08-13,185.520004,191.380005,185.369995,188.449997,188.449997,13577000
2019-08-14,185.800003,185.990005,179.309998,179.710007,179.710007,18903700
2019-08-15,180.949997,183.199997,180.029999,182.589996,182.589996,12925900
2019-08-16,183.750000,185.100006,182.360001,183.699997,183.699997,12654600
2019-08-19,186.009995,187.500000,184.850006,186.169998,186.169998,9691200
2019-08-20,185.449997,186.000000,182.389999,183.809998,183.809998,10083400
2019-08-21,185.000000,185.899994,183.139999,183.550003,183.550003,8398200
2019-08-22,183.429993,184.110001,179.910004,182.039993,182.039993,10821400
2019-08-23,180.839996,183.130005,176.660004,177.750000,177.750000,17323400
2019-08-26,179.399994,180.500000,178.240005,180.360001,180.360001,8773600
